TIME,RISE,COUN,ENER,DURATION,AMP,SHEAR STRESS
133.220046,18,10,6,83,65,2.306599308
133.3434072,3,3,1,35,53,2.311612293
133.500209,4,7,3,49,61,2.311612293
133.5323288,13,5,2,43,61,2.311612293
133.534178,13,1,2,43,50,2.311612293
133.5365487,3,3,1,52,57,2.311612293
133.623275,2,7,3,52,62,2.320416129
133.7289128,12,5,2,43,62,2.320416129
133.8175247,12,1,2,43,50,2.326321862
133.837012,2,4,2,55,57,2.326321862
133.8677818,2,1,2,55,50,2.326321862
133.9436898,4,13,4,95,65,2.326321862
134.0039853,102,83,307,946,95,2.326321862
134.1805083,2,11,4,108,62,2.333234845
134.1838362,7,22,21,258,78,2.333234845
134.2072988,3,5,2,49,65,2.333234845
134.230089,6,9,3,70,60,2.333234845
134.4288392,3,3,1,23,56,2.33131012
134.467744,2,5,2,56,57,2.33131012
134.4978588,9,18,12,553,71,2.33131012
134.514276,3,18,12,208,67,2.33131012
134.5683663,10,4,1,30,54,2.343120765
134.7044597,9,22,19,253,73,2.343120765
134.7322123,15,6,2,80,57,2.343120765
134.9477673,85,35,31,303,77,2.354070029
135.074739,16,14,4,97,62,2.361305028
135.0860508,16,1,4,97,50,2.361305028
135.127625,3,3,1,41,55,2.361305028
135.2204593,7,28,30,262,79,2.361305028
135.272477,17,7,2,63,59,2.361305028
135.3929612,6,7,3,62,60,2.367376997
135.444289,37,15,8,161,63,2.367376997
135.584985,3,4,1,27,59,2.374316746
135.5975387,3,7,2,52,60,2.374316746
135.7019377,19,10,4,111,59,2.374316746
135.706737,9,13,9,120,67,2.374316746
135.7517607,3,3,1,23,58,2.374316746
135.769128,3,16,15,189,72,2.374316746
135.8448667,14,6,3,60,63,2.380469593
136.0749153,54,9,3,71,59,2.384194736
136.106293,54,1,3,71,50,2.384194736
136.1636042,2,10,4,71,62,2.384194736
136.1824037,31,38,64,471,81,2.384194736
136.441662,18,5,1,51,56,2.392506009
136.4509787,8,11,5,112,63,2.392506009
136.498518,1,5,1,25,57,2.392506009
136.508035,4,12,7,97,68,2.392506009
136.5807918,2,5,2,52,60,2.397545438
136.5986952,3,5,2,30,62,2.397545438
136.6471173,2,5,1,37,57,2.397545438
136.6689028,4,13,8,108,69,2.397545438
136.970668,12,4,1,32,57,2.406371541
137.045008,12,44,62,364,84,2.406371541
137.0766743,3,3,1,53,53,2.413605424
137.1074513,6,5,1,52,59,2.413605424
137.2366452,8,6,2,52,61,2.413605424
137.2977618,9,27,26,219,76,2.413605424
137.321271,3,7,3,80,64,2.423253911
137.3235528,541,27,18,1017,62,2.423253911
137.3639487,19,10,4,75,62,2.423253911
137.3836747,3,5,2,40,65,2.423253911
137.3873637,3,3,1,23,59,2.423253911
137.4891828,1,4,1,31,54,2.423253911
137.493574,18,7,2,54,60,2.423253911
137.6205548,238,12,8,331,65,2.432916316
137.6556912,9,24,18,193,75,2.432916316
137.6750642,8,5,2,54,62,2.432916316
137.7270852,6,17,10,154,69,2.432916316
137.7738098,6,13,7,101,64,2.432916316
137.7807852,3,5,1,32,52,2.432916316
137.7988592,6,4,1,29,57,2.432916316
137.8201287,6,1,1,29,50,2.438100611
137.847632,6,3,1,52,57,2.438100611
137.857957,6,9,5,56,66,2.438100611
137.8758328,2,3,1,36,58,2.438100611
137.8871372,402,5,3,423,57,2.438100611
137.891348,6,11,5,89,68,2.438100611
137.9145607,8,18,16,326,72,2.438100611
137.997794,197,7,4,243,61,2.438100611
138.0407102,3,18,15,201,67,2.438100611
138.042801,3,13,6,134,64,2.438100611
138.1305777,8,4,1,32,57,2.439537118
138.149035,6,3,1,26,61,2.439537118
138.3387508,5,4,2,258,56,2.439218815
138.4268493,3,6,4,323,59,2.439218815
138.464162,12,98,220,820,94,2.439218815
138.4749758,1,5,1,33,56,2.439218815
138.48835,19,10,4,75,63,2.439218815
138.4998582,12,18,12,166,71,2.439218815
138.625289,6,18,14,178,68,2.451519207
138.6338302,6,4,1,26,62,2.451519207
138.6788142,12,6,2,59,63,2.451519207
138.7343797,6,10,5,61,67,2.451519207
138.7803353,8,70,61,666,80,2.451519207
138.8395337,494,9,6,540,60,2.468407117
138.8775972,3,20,17,273,74,2.468407117
138.900613,7,7,3,83,62,2.468407117
138.9612538,8,6,1,34,56,2.468407117
138.97045,3,3,1,78,55,2.468407117
138.984386,5,17,15,594,72,2.468407117
138.992783,9,14,7,96,69,2.468407117
139.005874,2,11,5,64,66,2.468407117
139.057166,2,9,4,99,62,2.472401197
139.0718262,3,5,2,61,60,2.472401197
139.1424787,4,4,1,50,57,2.472401197
139.1471878,11,13,8,106,69,2.472401197
139.1511818,11,1,8,106,50,2.472401197
139.180916,3,42,45,382,78,2.472401197
139.2492583,15,14,11,168,66,2.472401197
139.255402,51,7,3,124,57,2.472401197
139.260401,2,11,4,97,60,2.472401197
139.2657887,1,8,3,54,63,2.472401197
139.27377,4,4,2,27,64,2.472401197
139.277934,14,8,3,76,60,2.472401197
139.2915532,7,14,10,161,68,2.472401197
139.301505,3,2,2,3,51,2.485189126
139.312719,6,6,2,56,62,2.485189126
139.3922568,372,2,2,372,52,2.485189126
139.4869147,2,4,1,52,59,2.485189126
139.5227692,4,6,3,64,58,2.485189126
139.6488548,20,7,2,63,60,2.493043081
139.673193,530,3,3,534,58,2.493043081
139.7202813,15,24,18,210,71,2.493043081
139.7544113,2,2,1,53,53,2.493043081
139.8244287,2,3,1,55,52,2.498055699
139.860057,2,1,1,55,50,2.498055699
139.8927953,3,10,4,97,62,2.498055699
139.8959417,24,20,19,194,73,2.498055699
139.92695,17,11,6,97,63,2.498055699
139.933148,96,5,1,102,52,2.498055699
139.9513287,2,9,4,96,62,2.498055699
140.157409,11,13,6,157,62,2.50160929
140.1688502,344,3,3,348,54,2.50160929
140.17628,4,5,2,35,59,2.50160929
140.1921713,19,5,1,60,54,2.50160929
140.2059823,4,5,3,387,59,2.50160929
140.227026,692,71,82,1259,79,2.50160929
140.2538872,22,4,1,34,54,2.50160929
140.2848027,1,7,2,58,59,2.50160929
140.3058338,22,8,4,72,64,2.50817844
140.3846507,13,6,3,92,57,2.50817844
140.3990057,1,6,2,55,60,2.50817844
140.445843,8,5,2,59,58,2.50817844
140.5332078,9,8,3,57,63,2.50817844
140.6143917,8,4,1,32,61,2.507331557
140.6827672,4,3,1,50,57,2.507331557
140.7845967,2,6,2,55,62,2.507331557
140.789096,8,10,5,88,67,2.507331557
140.8241288,6,66,176,564,91,2.509314246
140.8266598,3,3,1,23,58,2.509314246
140.8376843,12,11,4,122,62,2.509314246
140.8636868,171,11,4,232,59,2.509314246
140.876634,23,10,3,91,59,2.509314246
140.8839342,6,17,10,163,69,2.509314246
140.9267363,345,19,13,517,70,2.509314246
140.938204,6,11,8,94,68,2.509314246
140.9443512,6,1,8,94,50,2.509314246
140.9546512,23,4,1,44,54,2.509314246
141.0108882,6,57,118,565,88,2.509314246
141.015417,18,6,2,52,61,2.509314246
141.0363122,6,6,5,723,63,2.509314246
141.0635882,26,15,8,392,61,2.511316744
141.0680767,3,5,2,53,60,2.511316744
141.159906,8,38,56,320,83,2.511316744
141.170213,3,6,3,56,61,2.511316744
141.2518553,27,9,4,107,62,2.511316744
141.296751,48,25,21,243,71,2.511316744
141.30318,2,12,6,100,63,2.517514414
141.326663,5,4,1,25,59,2.517514414
141.3918753,6,10,6,87,69,2.517514414
141.4248397,2,14,10,166,69,2.517514414
141.493471,10,9,4,57,65,2.517514414
141.5716437,12,14,9,142,69,2.523602829
141.5753627,2,3,1,56,58,2.523602829
141.5982413,4,6,4,45,66,2.523602829
141.6242405,11,18,14,154,68,2.523602829
141.676567,2,3,1,26,57,2.523602829
141.7003013,5,6,2,61,60,2.523602829
141.7808653,5,8,4,618,61,2.523602829
141.7990972,643,30,25,856,78,2.523602829
141.8629073,158,8,4,204,61,2.535879888
141.887095,7,34,31,280,80,2.535879888
141.916239,6,6,1,37,56,2.535879888
141.9603602,807,15,10,887,68,2.535879888
142.032894,3,4,1,26,60,2.535879888
142.1205837,5,8,4,82,66,2.537120686
142.1591298,2,13,8,112,66,2.537120686
142.1618673,3,15,12,128,67,2.537120686
142.1640127,3,9,5,107,64,2.537120686
142.1680118,2,3,1,48,57,2.537120686
142.187681,7,12,4,87,66,2.537120686
142.31863,14,4,1,64,57,2.542769711
142.422261,15,10,5,94,66,2.542769711
142.5236058,8,28,33,286,78,2.542769711
142.549474,25,21,14,204,69,2.542769711
142.5882182,28,24,20,226,71,2.541805171
142.5949873,28,1,20,226,50,2.541805171
142.6103137,3,4,1,52,60,2.541805171
142.633406,51,16,8,135,62,2.541805171
142.6532052,51,1,8,135,50,2.541805171
142.6683797,2,9,2,58,58,2.541805171
142.851735,23,9,5,62,64,2.540835335
142.8915552,17,14,9,128,65,2.540835335
143.0403123,10,8,3,62,61,2.540835335
143.0500877,10,1,3,62,50,2.554416819
143.1326922,10,16,7,160,64,2.554416819
143.2018533,6,19,13,189,72,2.554416819
143.2425167,38,10,4,96,61,2.554416819
143.2492602,3,28,27,277,72,2.554416819
143.4903433,2,3,1,23,58,2.55725457
143.5729037,2,1,1,23,50,2.564008877
143.625185,45,2,1,49,52,2.564008877
143.6509962,45,1,1,49,50,2.564008877
143.7706707,6,16,11,162,72,2.564008877
143.912437,37,16,10,152,65,2.570732686
144.0089887,3,3,1,53,55,2.570732686
144.0538783,4,8,2,71,56,2.580460211
144.0830223,20,2,3,697,53,2.580460211
144.1118457,5,11,5,104,64,2.580460211
144.1397862,2,7,2,56,59,2.580460211
144.1436227,5,5,2,52,59,2.580460211
144.21153,3,4,1,26,60,2.580460211
144.2503013,11,12,5,106,62,2.580460211
144.2607373,17,5,2,68,57,2.580460211
144.2944477,6,50,93,483,87,2.580460211
144.3715392,10,10,6,334,65,2.588228078
144.4224688,6,17,11,142,66,2.588228078
144.5130698,605,15,9,709,67,2.588228078
144.5400372,605,1,9,709,50,2.588228078
144.550665,17,17,10,178,67,2.594983822
144.592522,14,6,2,59,60,2.594983822
144.6287447,13,5,2,62,54,2.594983822
144.6560767,11,8,2,69,58,2.594983822
144.7011942,3,19,15,175,74,2.594983822
144.8795823,12,56,116,553,89,2.607743309
144.940126,2,6,2,56,58,2.607743309
144.996169,20,12,5,100,65,2.607743309
145.004128,14,4,2,50,59,2.607743309
145.0059785,588,9,6,637,62,2.607743309
145.0490777,1,5,2,52,60,2.607743309
145.1070252,1,7,2,58,62,2.617100234
145.1387187,54,5,1,57,53,2.617100234
145.1557162,5,12,6,88,69,2.617100234
145.2074282,4,49,64,1579,78,2.617100234
145.213531,3,21,16,148,73,2.617100234
145.2420437,6,5,1,26,61,2.617100234
145.2812912,3,12,6,113,63,2.617100234
145.4179537,8,32,43,298,81,2.620931667
145.4631078,3,4,1,36,59,2.620931667
145.5051482,2,4,1,20,56,2.620931667
145.51328,3,32,36,374,76,2.620931667
145.633755,14,14,10,124,71,2.628162118
145.6585822,46,20,16,226,72,2.628162118
145.6766982,312,33,26,495,73,2.628162118
145.7631282,7,5,2,52,60,2.628162118
145.7839597,87,11,6,133,65,2.628162118
145.787241,5,5,1,43,56,2.628162118
145.804475,14,11,5,95,66,2.631413918
145.8345677,3,4,1,53,54,2.631413918
145.9363513,7,4,2,57,60,2.631413918
145.97619,15,4,1,31,56,2.631413918
146.004476,15,1,1,31,50,2.631413918
146.0293013,7,20,16,250,73,2.631413918
146.0794058,14,15,10,120,70,2.63386311
146.100378,8,14,9,129,71,2.63386311
146.151687,6,8,3,58,62,2.63386311
146.1659562,9,6,2,55,59,2.63386311
146.2706228,5,4,1,25,59,2.63386311
146.3004037,11,4,1,44,56,2.640482535
146.377168,2,6,2,65,56,2.640482535
146.408739,2,5,2,52,61,2.640482535
146.4334172,636,8,4,640,57,2.640482535
146.4385662,10,12,6,95,68,2.640482535
146.45269,52,22,20,306,70,2.640482535
146.5035032,3,8,3,343,57,2.640482535
146.5460477,5,4,1,29,59,2.640482535
146.5554832,300,30,23,480,73,2.644678749
146.564043,14,42,47,326,83,2.644678749
146.5674848,5,3,1,25,60,2.644678749
146.5848407,5,1,1,25,50,2.644678749
146.6494178,5,8,3,70,59,2.644678749
146.6849643,3,10,4,79,59,2.644678749
146.6923743,15,4,1,61,53,2.644678749
146.8187693,3,7,2,53,61,2.64911739
146.8538138,6,35,36,279,77,2.64911739
146.954161,3,7,3,52,64,2.64911739
147.0868412,27,6,2,73,62,2.663147344
147.1068357,6,8,6,521,60,2.663147344
147.1950107,6,31,26,1029,69,2.663147344
147.2062592,15,4,1,15,55,2.663147344
147.239503,15,1,1,15,50,2.663147344
147.270216,9,4,1,28,56,2.663147344
147.27265,2,12,6,87,68,2.663147344
147.298122,16,4,1,62,55,2.663147344
147.316796,2,6,2,53,60,2.669052308
147.3268257,2,5,4,633,59,2.669052308
147.3972113,10,21,14,167,75,2.669052308
147.4634632,15,5,1,52,56,2.669052308
147.6225517,17,6,3,63,60,2.673876856
147.628953,2,8,3,52,61,2.673876856
147.649381,6,5,2,56,60,2.673876856
147.689665,3,6,5,84,68,2.673876856
147.7044763,6,8,3,58,64,2.673876856
147.8578292,2,11,5,388,58,2.680474501
147.8978518,3,5,1,34,57,2.680474501
147.9500183,14,9,5,94,64,2.680474501
148.0907272,14,8,4,94,63,2.688218162
148.098671,121,40,46,402,82,2.688218162
148.1570828,6,8,3,79,58,2.688218162
148.1984702,11,3,1,31,56,2.688218162
148.2008207,36,14,6,147,61,2.688218162
148.2078032,36,1,6,147,50,2.688218162
148.2613793,11,25,20,334,75,2.688218162
148.266997,35,2,1,39,55,2.688218162
148.326839,2,4,1,55,52,2.69292801
148.33605,2,1,1,55,50,2.69292801
148.3646668,6,55,126,569,90,2.69292801
148.3857833,7,6,2,54,57,2.69292801
148.388628,4,95,401,980,98,2.69292801
148.3991297,4,2,1,3,52,2.69292801
148.404491,2,3,1,55,54,2.69292801
148.4063812,3,2,1,53,57,2.69292801
148.408486,8,6,2,59,62,2.69292801
148.4107102,9,11,5,113,66,2.69292801
148.416807,2,11,8,654,62,2.69292801
148.4655147,16,5,1,52,56,2.69292801
148.5578858,2,7,2,55,63,2.696907662
148.5788192,2,1,2,55,50,2.696907662
148.6115823,454,58,65,701,80,2.696907662
148.7048302,15,12,7,95,68,2.696907662
148.725051,7,47,72,453,86,2.696907662
148.8320968,3,4,2,52,62,2.70285695
148.847382,3,3,1,23,58,2.70285695
148.8903057,16,6,3,51,62,2.70285695
149.0347033,10,19,16,164,73,2.70285695
149.0925147,7,27,30,258,78,2.711746268
149.106662,12,11,5,89,68,2.711746268
149.120269,49,4,1,57,53,2.711746268
149.1452322,37,7,3,94,58,2.711746268
149.1733797,11,4,2,90,53,2.711746268
149.2097522,22,9,4,103,61,2.711746268
149.2705113,10,10,5,92,64,2.711746268
149.3146518,1,5,2,55,55,2.718797251
149.3958128,5,11,5,224,61,2.718797251
149.4475518,5,3,1,22,54,2.718797251
149.476788,2,4,1,34,58,2.718797251
149.525872,6,20,17,216,71,2.718797251
149.580875,485,3,2,489,57,2.726482062
149.5943512,474,3,3,490,56,2.726482062
149.7011697,5,6,2,31,60,2.726482062
149.7079962,5,1,2,31,50,2.726482062
149.7280522,5,4,1,53,55,2.726482062
149.7492162,5,1,1,53,50,2.726482062
149.8343522,6,5,1,49,59,2.740190769
149.8792753,35,5,1,54,55,2.740190769
149.8960757,7,15,13,190,71,2.740190769
149.9408237,3,5,2,40,63,2.740190769
149.94828,25,53,94,497,88,2.740190769
149.950708,4,4,2,28,64,2.740190769
149.9634742,3,3,1,11,58,2.740190769
150.1978448,243,9,5,299,61,2.749716814
150.2647082,4,9,4,89,64,2.749716814
150.274941,2,5,2,65,59,2.749716814
150.3246642,412,34,25,599,70,2.758543896
150.327071,109,3,1,129,54,2.758543896
150.337241,3,15,10,148,68,2.758543896
150.3786632,10,62,73,946,84,2.758543896
150.4031012,10,1,73,946,50,2.758543896
150.410965,34,16,8,147,64,2.758543896
150.4339753,31,19,16,192,70,2.758543896
150.4731738,1,9,3,56,63,2.758543896
150.5031802,17,7,3,71,59,2.758543896
150.5100743,15,4,1,34,59,2.758543896
150.5302798,3,4,1,53,57,2.758543896
150.5453648,2,6,3,93,57,2.758543896
150.55758,1,5,1,37,56,2.76501729
150.5789233,7,3,1,56,55,2.76501729
150.5820303,7,1,1,56,50,2.76501729
150.58899,4,8,4,84,62,2.76501729
150.6077367,3,4,1,27,61,2.76501729
150.7847383,8,4,1,23,57,2.76501729
150.7996137,2,4,1,52,57,2.76501729
150.8336037,11,3,1,32,57,2.763610087
150.868115,10,7,3,89,63,2.763610087
150.9135942,19,26,30,229,75,2.763610087
150.9163557,11,6,2,73,58,2.763610087
150.9256712,2,11,5,97,65,2.763610087
150.93173,6,5,1,49,62,2.763610087
150.9681817,7,11,8,107,69,2.763610087
150.9940453,15,8,3,65,63,2.763610087
151.0921523,6,5,1,32,60,2.763884577
151.1775862,24,17,11,182,66,2.763884577
151.2675227,2,7,2,61,60,2.763884577
151.3097462,17,5,1,65,55,2.76446474
151.3372487,2,16,14,203,69,2.76446474
151.357527,5,9,4,88,63,2.76446474
151.380114,3,16,8,125,65,2.76446474
151.418952,2,7,2,61,60,2.76446474
151.513893,11,12,5,136,62,2.76446474
151.7970282,2,5,1,15,58,2.76576335
151.807874,179,52,42,722,77,2.766649848
151.820475,3,3,1,26,60,2.766649848
151.9031827,3,4,1,53,59,2.766649848
151.9259263,2,6,2,71,59,2.766649848
151.9880607,6,5,4,386,60,2.766649848
152.0223172,20,23,19,207,71,2.766649848
152.066114,15,8,3,64,62,2.778117368
152.0741398,2,10,4,93,66,2.778117368
152.1440143,3,13,6,145,64,2.778117368
152.1459632,3,6,2,71,56,2.778117368
152.286817,25,5,2,101,53,2.778117368
152.3299923,34,9,4,88,59,2.782845011
152.379475,22,6,2,72,58,2.782845011
152.3853412,6,12,5,96,63,2.782845011
152.3887292,4,30,33,277,76,2.782845011
152.406379,3,3,1,24,59,2.782845011
152.4950947,26,3,1,30,55,2.782845011
152.569898,91,35,54,476,77,2.788032077
152.593392,10,43,85,407,85,2.788032077
152.76677,14,6,2,37,59,2.788032077
152.8595142,11,10,5,94,65,2.793397917
152.8815518,5,4,1,29,56,2.793397917
152.9572903,14,7,2,63,61,2.793397917
152.9653322,7,18,14,179,70,2.793397917
153.1928583,4,4,1,50,59,2.801402425
153.2339432,13,11,4,78,63,2.801402425
153.462964,2,5,2,40,61,2.817508789
153.5812563,4,2,1,3,51,2.827370242
153.6131898,11,8,4,89,62,2.827370242
153.6188403,466,4,3,489,59,2.827370242
153.6331408,14,4,1,19,58,2.827370242
153.6425577,37,22,22,200,74,2.827370242
153.6593642,3,4,1,53,59,2.827370242
153.6664192,15,28,24,266,76,2.827370242
153.7106732,9,47,96,411,87,2.827370242
153.7382583,170,9,4,221,61,2.827370242
153.743659,170,1,4,221,50,2.827370242
153.766623,10,4,1,34,56,2.827370242
153.8529693,3,3,1,54,54,2.831651328
153.869923,6,6,3,80,64,2.831651328
153.9270958,201,11,7,262,63,2.831651328
153.9697692,16,39,40,330,76,2.831651328
153.9959603,11,6,3,35,64,2.831651328
154.0066837,21,38,58,467,80,2.831651328
154.058153,3,5,1,35,53,2.834944735
154.0816777,6,4,1,31,58,2.834944735
154.086957,77,2,1,78,53,2.834944735
154.0967937,40,25,22,439,73,2.834944735
154.1051822,12,21,13,169,71,2.834944735
154.1215563,7,8,3,56,64,2.834944735
154.1469777,9,21,17,196,73,2.834944735
154.173869,7,18,13,179,70,2.834944735
154.2551257,21,6,2,53,59,2.834944735
154.2646172,7,26,22,217,77,2.834944735
154.3043373,3,3,1,26,57,2.839221374
154.335029,10,5,2,44,60,2.839221374
154.3775528,19,18,11,141,66,2.839221374
154.415947,7,42,56,382,85,2.839221374
154.4699157,11,22,15,362,70,2.839221374
154.5567982,2,8,2,61,60,2.849652109
154.61889,3,30,23,260,74,2.849652109
154.6387732,2,5,2,110,56,2.849652109
154.669113,2,7,2,44,58,2.849652109
154.681619,4,6,4,75,63,2.849652109
154.7922458,6,4,1,52,60,2.849652109
154.895857,6,6,2,56,55,2.857398107
154.971662,7,5,1,33,58,2.857398107
154.996927,714,38,40,980,75,2.857398107
155.0270702,681,17,15,1292,71,2.857398107
155.033722,681,1,15,1292,50,2.857398107
155.038582,5,5,2,55,62,2.857398107
155.0727952,3,4,1,24,54,2.861614855
155.0894452,2,6,1,52,59,2.861614855
155.1011008,43,5,2,90,57,2.861614855
155.1198592,10,5,2,44,58,2.861614855
155.1375633,27,5,1,43,57,2.861614855
155.146505,27,1,1,43,50,2.861614855
155.1745543,8,4,1,58,59,2.861614855
155.243656,458,107,196,1462,93,2.861614855
155.2496168,7,5,2,40,62,2.861614855
155.25153,176,9,6,231,59,2.861614855
155.2603362,3,16,7,158,61,2.861614855
155.300647,15,12,9,121,70,2.866607639
155.3060618,11,2,1,74,52,2.866607639
155.3192538,393,118,167,1230,86,2.866607639
155.3346663,20,4,1,52,58,2.866607639
155.3390022,15,5,2,61,61,2.866607639
155.3410723,15,9,4,64,65,2.866607639
155.4007313,6,4,1,52,59,2.866607639
155.4056892,52,8,2,71,57,2.866607639
155.4102847,15,8,5,88,65,2.866607639
155.430381,6,4,3,203,57,2.866607639
155.4468073,7,7,3,56,62,2.866607639
155.521914,6,8,5,378,61,2.866607639
155.546627,6,1,5,378,50,2.866607639
155.558188,6,1,5,378,50,2.865218143
155.5677082,11,7,3,61,63,2.865218143
155.5833452,3,7,5,486,61,2.865218143
155.6009042,6,4,1,26,58,2.865218143
155.6516497,10,18,9,161,65,2.865218143
155.6813672,2,6,1,37,57,2.865218143
155.698863,2,10,3,71,61,2.865218143
155.8134213,34,3,2,87,55,2.868755009
155.859249,6,17,13,135,70,2.868755009
155.9182467,2,10,4,82,65,2.868755009
155.9840777,2,14,9,120,68,2.868755009
155.9977187,15,12,5,98,61,2.868755009
156.0041702,15,2,1,49,51,2.868755009
156.0127668,6,9,3,58,65,2.868755009
156.0475977,3,4,1,27,58,2.868755009
156.0905667,2,15,10,145,69,2.873929978
156.097347,154,34,35,431,76,2.873929978
156.1769273,8,8,3,84,61,2.873929978
156.2721812,7,60,155,539,91,2.873929978
156.4115457,9,4,1,35,61,2.887040138
156.4359432,3,11,6,87,66,2.887040138
156.5277417,3,7,3,58,58,2.887040138
156.556546,2,16,7,108,63,2.885430611
156.5807258,7,9,4,71,67,2.885430611
156.6126388,7,9,5,84,68,2.885430611
156.6388967,11,26,25,222,77,2.885430611
156.656771,3,16,9,197,69,2.885430611
156.6920793,617,25,17,762,68,2.885430611
156.7042577,927,51,38,1637,69,2.885430611
156.7682018,787,10,6,869,66,2.885430611
156.890497,4,9,4,61,64,2.899090487
156.89482,2,11,6,97,64,2.899090487
156.903983,4,6,2,53,60,2.899090487
156.9176717,3,6,5,539,65,2.899090487
156.9722332,4,3,1,45,54,2.899090487
157.1398502,3,2,1,53,57,2.904074449
157.1466172,3,2,1,425,54,2.904074449
157.167004,81,15,5,143,60,2.904074449
157.2162542,3,35,42,296,78,2.904074449
157.2536607,10,7,2,47,61,2.904074449
157.2579537,15,12,7,132,65,2.904074449
157.2688878,10,12,6,83,66,2.904074449
157.2907652,10,5,3,234,54,2.904074449
157.3157983,18,9,3,83,57,2.910349605
157.3682553,6,4,1,52,58,2.910349605
157.373159,15,28,29,259,78,2.910349605
157.4820942,15,1,29,259,50,2.910349605
157.5015538,7,18,11,451,62,2.910349605
157.5078108,1,4,1,59,55,2.910349605
157.555819,17,12,5,104,62,2.914106532
157.628631,3,4,1,23,56,2.914106532
157.774854,2,3,1,26,59,2.914106532
157.7821197,2,4,1,34,52,2.914106532
157.7992992,3,6,2,57,60,2.914106532
157.8057813,86,4,2,106,61,2.920300734
157.823947,13,111,1101,1449,99,2.920300734
157.9406917,9,6,2,63,61,2.920300734
